WRISTX,WRISTY,THUMB_CMCX,THUMB_CMCY,THUMB_MCPX,THUMB_MCPY,THUMB_IPX,THUMB_IPY,THUMB_TIPX,THUMB_TIPY,INDEX_FINGER_MCPX,INDEX_FINGER_MCPY,INDEX_FINGER_PIPX,INDEX_FINGER_PIPY,INDEX_FINGER_DIPX,INDEX_FINGER_DIPY,INDEX_FINGER_TIPX,INDEX_FINGER_TIPY,MIDDLE_FINGER_MCPX,MIDDLE_FINGER_MCPY,MIDDLE_FINGER_PIPX,MIDDLE_FINGER_PIPY,MIDDLE_FINGER_DIPX,MIDDLE_FINGER_DIPY,MIDDLE_FINGER_TIPX,MIDDLE_FINGER_TIPY,RING_FINGER_MCPX,RING_FINGER_MCPY,RING_FINGER_PIPX,RING_FINGER_PIPY,RING_FINGER_DIPX,RING_FINGER_DIPY,RING_FINGER_TIPX,RING_FINGER_TIPY,PINKY_MCPX,PINKY_MCPY,PINKY_PIPX,PINKY_PIPY,PINKY_DIPX,PINKY_DIPY,PINKY_TIPX,PINKY_TIPY
0.0,0.0,0.06936416184971098,-0.18497109826589594,-0.06936416184971098,-0.42196531791907516,-0.3583815028901734,-0.5953757225433526,-0.5953757225433526,-0.6878612716763006,0.0,-0.4393063583815029,-0.4797687861271676,-0.6936416184971098,-0.7630057803468208,-0.838150289017341,-1.0,-0.9421965317919075,-0.19653179190751446,-0.3699421965317919,-0.6994219653179191,-0.6589595375722543,-0.6011560693641619,-0.6184971098265896,-0.44508670520231214,-0.5317919075144508,-0.3872832369942196,-0.3063583815028902,-0.8323699421965318,-0.5953757225433526,-0.7283236994219653,-0.5549132947976878,-0.5780346820809249,-0.4682080924855491,-0.5664739884393064,-0.24855491329479767,-0.884393063583815,-0.49710982658959535,-0.7861271676300579,-0.4797687861271676,-0.6705202312138728,-0.4161849710982659
0.0,0.0,0.06976744186046512,-0.18604651162790697,-0.06976744186046512,-0.42441860465116277,-0.36046511627906974,-0.5988372093023255,-0.5988372093023255,-0.6918604651162791,0.0,-0.4418604651162791,-0.48255813953488375,-0.6976744186046512,-0.7616279069767442,-0.8372093023255814,-1.0,-0.9476744186046512,-0.18604651162790697,-0.36627906976744184,-0.6976744186046512,-0.6627906976744186,-0.6046511627906976,-0.6104651162790697,-0.45348837209302323,-0.5232558139534884,-0.38372093023255816,-0.3081395348837209,-0.8255813953488372,-0.5930232558139535,-0.7267441860465116,-0.5406976744186046,-0.5697674418604651,-0.45348837209302323,-0.563953488372093,-0.2441860465116279,-0.877906976744186,-0.4941860465116279,-0.7790697674418605,-0.46511627906976744,-0.6569767441860465,-0.3953488372093023
0.0,0.0,0.04326923076923077,-0.25,-0.0673076923076923,-0.5432692307692307,-0.3076923076923077,-0.7211538461538461,-0.5144230769230769,-0.7884615384615384,0.0,-0.6153846153846154,-0.4230769230769231,-0.8221153846153846,-0.6538461538461539,-0.9230769230769231,-0.8413461538461539,-1.0,-0.13942307692307693,-0.4807692307692308,-0.5913461538461539,-0.6923076923076923,-0.5384615384615384,-0.625,-0.40384615384615385,-0.5528846153846154,-0.28365384615384615,-0.34134615384615385,-0.6778846153846154,-0.5625,-0.6153846153846154,-0.5,-0.4855769230769231,-0.4326923076923077,-0.42788461538461536,-0.21153846153846154,-0.7211538461538461,-0.41346153846153844,-0.6586538461538461,-0.3894230769230769,-0.5528846153846154,-0.34134615384615385
0.0,0.0,0.03349282296650718,-0.2583732057416268,-0.0861244019138756,-0.5454545454545454,-0.3444976076555024,-0.7129186602870813,-0.5550239234449761,-0.7751196172248804,0.0,-0.6172248803827751,-0.4258373205741627,-0.8181818181818182,-0.6602870813397129,-0.9186602870813397,-0.84688995215311,-1.0,-0.14354066985645933,-0.4784688995215311,-0.5933014354066986,-0.6842105263157895,-0.5358851674641149,-0.6220095693779905,-0.39712918660287083,-0.5550239234449761,-0.291866028708134,-0.3444976076555024,-0.6794258373205742,-0.5598086124401914,-0.6124401913875598,-0.49760765550239233,-0.4784688995215311,-0.430622009569378,-0.44019138755980863,-0.22009569377990432,-0.7177033492822966,-0.42105263157894735,-0.6555023923444976,-0.3923444976076555,-0.5550239234449761,-0.3492822966507177
0.0,0.0,0.03864734299516908,-0.2560386473429952,-0.0821256038647343,-0.5362318840579711,-0.3285024154589372,-0.7004830917874396,-0.5362318840579711,-0.7729468599033816,0.0,-0.6183574879227053,-0.42995169082125606,-0.821256038647343,-0.6618357487922706,-0.9178743961352657,-0.8405797101449275,-1.0,-0.14009661835748793,-0.4830917874396135,-0.5942028985507246,-0.6859903381642513,-0.5362318840579711,-0.6280193236714976,-0.40096618357487923,-0.5603864734299517,-0.2946859903381642,-0.34782608695652173,-0.6859903381642513,-0.5700483091787439,-0.6135265700483091,-0.5024154589371981,-0.4830917874396135,-0.43478260869565216,-0.4396135265700483,-0.22705314009661837,-0.7198067632850241,-0.4251207729468599,-0.6570048309178744,-0.40096618357487923,-0.5555555555555556,-0.3526570048309179
0.0,0.0,0.038834951456310676,-0.2524271844660194,-0.08737864077669903,-0.5388349514563107,-0.3446601941747573,-0.7087378640776699,-0.5533980582524272,-0.7718446601941747,0.0,-0.616504854368932,-0.42718446601941745,-0.8155339805825242,-0.6601941747572816,-0.9174757281553398,-0.8446601941747572,-1.0,-0.14563106796116504,-0.48058252427184467,-0.5970873786407767,-0.6844660194174758,-0.529126213592233,-0.6213592233009708,-0.3932038834951456,-0.5485436893203883,-0.2961165048543689,-0.34951456310679613,-0.6844660194174758,-0.5631067961165048,-0.6116504854368932,-0.49029126213592233,-0.47572815533980584,-0.42718446601941745,-0.441747572815534,-0.22330097087378642,-0.7184466019417476,-0.4223300970873786,-0.6504854368932039,-0.3883495145631068,-0.5485436893203883,-0.33495145631067963
0.0,0.0,0.0392156862745098,-0.2549019607843137,-0.09313725490196079,-0.5343137254901961,-0.3333333333333333,-0.7009803921568627,-0.5441176470588235,-0.7794117647058824,0.0,-0.6225490196078431,-0.43137254901960786,-0.8186274509803921,-0.6666666666666666,-0.9166666666666666,-0.8431372549019608,-1.0,-0.14215686274509803,-0.4852941176470588,-0.5980392156862745,-0.6911764705882353,-0.5343137254901961,-0.6225490196078431,-0.4068627450980392,-0.553921568627451,-0.29411764705882354,-0.35294117647058826,-0.6862745098039216,-0.5637254901960784,-0.6127450980392157,-0.4950980392156863,-0.4803921568627451,-0.4264705882352941,-0.4411764705882353,-0.23039215686274508,-0.7254901960784313,-0.4166666666666667,-0.6568627450980392,-0.38235294117647056,-0.5588235294117647,-0.3284313725490196
0.0,0.0,0.0392156862745098,-0.2549019607843137,-0.08823529411764706,-0.5343137254901961,-0.3382352941176471,-0.7058823529411765,-0.5490196078431373,-0.7745098039215687,0.0,-0.6127450980392157,-0.43137254901960786,-0.8186274509803921,-0.6666666666666666,-0.9166666666666666,-0.8529411764705882,-1.0,-0.14215686274509803,-0.4803921568627451,-0.5980392156862745,-0.6862745098039216,-0.5392156862745098,-0.6176470588235294,-0.4019607843137255,-0.5490196078431373,-0.28921568627450983,-0.3480392156862745,-0.6862745098039216,-0.5588235294117647,-0.6127450980392157,-0.49019607843137253,-0.4803921568627451,-0.4264705882352941,-0.4362745098039216,-0.22549019607843138,-0.7303921568627451,-0.4264705882352941,-0.6666666666666666,-0.38235294117647056,-0.5637254901960784,-0.3284313725490196
0.0,0.0,0.04568527918781726,-0.24873096446700507,-0.08121827411167512,-0.5279187817258884,-0.3401015228426396,-0.6954314720812182,-0.5583756345177665,-0.766497461928934,0.0,-0.6091370558375635,-0.4365482233502538,-0.8121827411167513,-0.6852791878172588,-0.9187817258883249,-0.8781725888324873,-1.0,-0.14720812182741116,-0.48223350253807107,-0.6192893401015228,-0.6903553299492385,-0.5482233502538071,-0.6243654822335025,-0.40609137055837563,-0.5583756345177665,-0.30456852791878175,-0.3553299492385787,-0.7157360406091371,-0.5786802030456852,-0.6345177664974619,-0.5076142131979695,-0.49238578680203043,-0.4365482233502538,-0.45685279187817257,-0.233502538071066,-0.751269035532995,-0.4365482233502538,-0.6802030456852792,-0.39593908629441626,-0.5685279187817259,-0.3350253807106599
0.0,0.0,0.05128205128205128,-0.24615384615384617,-0.08205128205128205,-0.5282051282051282,-0.35384615384615387,-0.7025641025641025,-0.5743589743589743,-0.7743589743589744,0.0,-0.6,-0.441025641025641,-0.8102564102564103,-0.6871794871794872,-0.9179487179487179,-0.882051282051282,-1.0,-0.15384615384615385,-0.47692307692307695,-0.6256410256410256,-0.6871794871794872,-0.558974358974359,-0.6205128205128205,-0.41025641025641024,-0.5487179487179488,-0.3128205128205128,-0.35384615384615387,-0.7230769230769231,-0.5743589743589743,-0.6410256410256411,-0.5076923076923077,-0.5076923076923077,-0.4358974358974359,-0.4666666666666667,-0.23076923076923078,-0.764102564102564,-0.4358974358974359,-0.6923076923076923,-0.40512820512820513,-0.5897435897435898,-0.35384615384615387
0.0,0.0,0.053475935828877004,-0.23529411764705882,-0.0855614973262032,-0.5080213903743316,-0.35294117647058826,-0.6844919786096256,-0.5775401069518716,-0.7593582887700535,0.0,-0.5828877005347594,-0.45989304812834225,-0.8021390374331551,-0.7165775401069518,-0.9144385026737968,-0.9197860962566845,-1.0,-0.1497326203208556,-0.47058823529411764,-0.6470588235294118,-0.6898395721925134,-0.5721925133689839,-0.6256684491978609,-0.42245989304812837,-0.5561497326203209,-0.3155080213903743,-0.35294117647058826,-0.7486631016042781,-0.5828877005347594,-0.6631016042780749,-0.5133689839572193,-0.5133689839572193,-0.44385026737967914,-0.48128342245989303,-0.24064171122994651,-0.7967914438502673,-0.45454545454545453,-0.7165775401069518,-0.4117647058823529,-0.5989304812834224,-0.34759358288770054
0.0,0.0,0.0546448087431694,-0.23497267759562843,-0.08196721311475409,-0.5136612021857924,-0.3551912568306011,-0.6885245901639344,-0.5737704918032787,-0.7704918032786885,0.0,-0.5846994535519126,-0.46994535519125685,-0.8032786885245902,-0.73224043715847,-0.912568306010929,-0.9398907103825137,-1.0,-0.15300546448087432,-0.46994535519125685,-0.6612021857923497,-0.6939890710382514,-0.5846994535519126,-0.6284153005464481,-0.43169398907103823,-0.5519125683060109,-0.3224043715846995,-0.34972677595628415,-0.7704918032786885,-0.5901639344262295,-0.6830601092896175,-0.5136612021857924,-0.5300546448087432,-0.4371584699453552,-0.4808743169398907,-0.24043715846994534,-0.8087431693989071,-0.44808743169398907,-0.726775956284153,-0.40437158469945356,-0.6120218579234973,-0.3442622950819672
0.0,0.0,0.05056179775280899,-0.23595505617977527,-0.08426966292134831,-0.5056179775280899,-0.37640449438202245,-0.6797752808988764,-0.601123595505618,-0.7584269662921348,0.0,-0.5730337078651685,-0.48314606741573035,-0.7921348314606742,-0.7528089887640449,-0.9101123595505618,-0.9662921348314607,-1.0,-0.16292134831460675,-0.4606741573033708,-0.6853932584269663,-0.6910112359550562,-0.6067415730337079,-0.6292134831460674,-0.449438202247191,-0.5561797752808989,-0.33146067415730335,-0.34831460674157305,-0.7865168539325843,-0.5898876404494382,-0.6966292134831461,-0.5224719101123596,-0.5449438202247191,-0.4438202247191011,-0.4943820224719101,-0.24157303370786518,-0.8314606741573034,-0.4606741573033708,-0.7528089887640449,-0.42696629213483145,-0.6348314606741573,-0.3651685393258427
0.0,0.0,0.05232558139534884,-0.23255813953488372,-0.09883720930232558,-0.5,-0.38372093023255816,-0.6802325581395349,-0.622093023255814,-0.7674418604651163,0.0,-0.5581395348837209,-0.5,-0.7906976744186046,-0.7732558139534884,-0.9069767441860465,-1.0,-1.0,-0.1686046511627907,-0.4418604651162791,-0.7034883720930233,-0.6918604651162791,-0.622093023255814,-0.6337209302325582,-0.46511627906976744,-0.5581395348837209,-0.3488372093023256,-0.3372093023255814,-0.813953488372093,-0.5988372093023255,-0.7267441860465116,-0.5290697674418605,-0.563953488372093,-0.45348837209302323,-0.5116279069767442,-0.23255813953488372,-0.8662790697674418,-0.46511627906976744,-0.7790697674418605,-0.43023255813953487,-0.6569767441860465,-0.37790697674418605
0.0,0.0,0.047337278106508875,-0.21301775147928995,-0.10059171597633136,-0.46745562130177515,-0.3727810650887574,-0.6390532544378699,-0.6035502958579881,-0.7337278106508875,0.0,-0.5207100591715976,-0.4911242603550296,-0.757396449704142,-0.7692307692307693,-0.8816568047337278,-1.0,-0.9763313609467456,-0.17159763313609466,-0.4260355029585799,-0.7041420118343196,-0.6804733727810651,-0.621301775147929,-0.621301775147929,-0.46153846153846156,-0.5443786982248521,-0.34911242603550297,-0.33136094674556216,-0.8224852071005917,-0.5976331360946746,-0.727810650887574,-0.5325443786982249,-0.5739644970414202,-0.44970414201183434,-0.5207100591715976,-0.23668639053254437,-0.8757396449704142,-0.47928994082840237,-0.7928994082840237,-0.44970414201183434,-0.6627218934911243,-0.3905325443786982
0.0,0.0,0.05325443786982249,-0.20710059171597633,-0.10650887573964497,-0.46745562130177515,-0.39644970414201186,-0.6390532544378699,-0.621301775147929,-0.7337278106508875,0.0,-0.514792899408284,-0.48520710059171596,-0.7455621301775148,-0.7751479289940828,-0.8698224852071006,-1.0,-0.9585798816568047,-0.16568047337278108,-0.41420118343195267,-0.7041420118343196,-0.6686390532544378,-0.6272189349112426,-0.6094674556213018,-0.46745562130177515,-0.5325443786982249,-0.3431952662721893,-0.31952662721893493,-0.8224852071005917,-0.5798816568047337,-0.727810650887574,-0.514792899408284,-0.5680473372781065,-0.4378698224852071,-0.514792899408284,-0.22485207100591717,-0.8698224852071006,-0.46153846153846156,-0.7869822485207101,-0.4319526627218935,-0.6568047337278107,-0.3668639053254438
0.0,0.0,0.047337278106508875,-0.20710059171597633,-0.10650887573964497,-0.46153846153846156,-0.3905325443786982,-0.6390532544378699,-0.6153846153846154,-0.7337278106508875,0.0,-0.5029585798816568,-0.4970414201183432,-0.7337278106508875,-0.7751479289940828,-0.8520710059171598,-1.0,-0.9408284023668639,-0.17159763313609466,-0.40828402366863903,-0.7100591715976331,-0.6627218934911243,-0.6331360946745562,-0.6035502958579881,-0.46153846153846156,-0.5207100591715976,-0.3431952662721893,-0.3136094674556213,-0.8224852071005917,-0.5739644970414202,-0.7396449704142012,-0.514792899408284,-0.5798816568047337,-0.4319526627218935,-0.514792899408284,-0.22485207100591717,-0.8757396449704142,-0.4556213017751479,-0.7928994082840237,-0.4260355029585799,-0.6627218934911243,-0.3668639053254438
0.0,0.0,0.040697674418604654,-0.20348837209302326,-0.11627906976744186,-0.4476744186046512,-0.4011627906976744,-0.622093023255814,-0.6162790697674418,-0.7093023255813954,0.0,-0.4941860465116279,-0.4883720930232558,-0.7151162790697675,-0.7732558139534884,-0.8372093023255814,-1.0,-0.9244186046511628,-0.16279069767441862,-0.3953488372093023,-0.7034883720930233,-0.6453488372093024,-0.622093023255814,-0.5872093023255814,-0.46511627906976744,-0.5174418604651163,-0.3372093023255814,-0.3023255813953488,-0.8197674418604651,-0.5581395348837209,-0.7267441860465116,-0.5,-0.5697674418604651,-0.42441860465116277,-0.5,-0.21511627906976744,-0.8546511627906976,-0.4418604651162791,-0.7732558139534884,-0.4069767441860465,-0.6395348837209303,-0.3430232558139535
0.0,0.0,0.04046242774566474,-0.2023121387283237,-0.12138728323699421,-0.4508670520231214,-0.4046242774566474,-0.6184971098265896,-0.6242774566473989,-0.7109826589595376,0.0,-0.48554913294797686,-0.4913294797687861,-0.7052023121387283,-0.7687861271676301,-0.8208092485549133,-1.0,-0.9075144508670521,-0.16184971098265896,-0.3872832369942196,-0.7052023121387283,-0.6358381502890174,-0.6184971098265896,-0.5838150289017341,-0.4624277456647399,-0.5086705202312138,-0.32947976878612717,-0.30057803468208094,-0.815028901734104,-0.5491329479768786,-0.7225433526011561,-0.49710982658959535,-0.5549132947976878,-0.41040462427745666,-0.4913294797687861,-0.20809248554913296,-0.8497109826589595,-0.43352601156069365,-0.7572254335260116,-0.3988439306358382,-0.6242774566473989,-0.34104046242774566
0.0,0.0,0.04046242774566474,-0.19653179190751446,-0.12716763005780346,-0.4508670520231214,-0.41040462427745666,-0.6184971098265896,-0.6416184971098265,-0.7052023121387283,0.0,-0.4797687861271676,-0.4913294797687861,-0.6994219653179191,-0.7687861271676301,-0.815028901734104,-1.0,-0.9075144508670521,-0.16184971098265896,-0.3815028901734104,-0.7052023121387283,-0.630057803468208,-0.6184971098265896,-0.5780346820809249,-0.45664739884393063,-0.5028901734104047,-0.3236994219653179,-0.28901734104046245,-0.815028901734104,-0.5491329479768786,-0.7167630057803468,-0.4913294797687861,-0.5606936416184971,-0.4161849710982659,-0.4913294797687861,-0.2023121387283237,-0.8439306358381503,-0.4277456647398844,-0.7630057803468208,-0.3988439306358382,-0.630057803468208,-0.3352601156069364
0.0,0.0,0.04093567251461988,-0.2046783625730994,-0.11695906432748537,-0.4502923976608187,-0.40350877192982454,-0.6257309941520468,-0.631578947368421,-0.7076023391812866,0.0,-0.47953216374269003,-0.49707602339181284,-0.7076023391812866,-0.7719298245614035,-0.8245614035087719,-1.0,-0.9064327485380117,-0.15789473684210525,-0.38011695906432746,-0.7017543859649122,-0.631578947368421,-0.6198830409356725,-0.5789473684210527,-0.45614035087719296,-0.5087719298245614,-0.32748538011695905,-0.29239766081871343,-0.8187134502923976,-0.543859649122807,-0.7251461988304093,-0.49122807017543857,-0.5614035087719298,-0.4152046783625731,-0.49122807017543857,-0.19883040935672514,-0.847953216374269,-0.42105263157894735,-0.7602339181286549,-0.391812865497076,-0.6257309941520468,-0.3333333333333333
0.0,0.0,0.03550295857988166,-0.21301775147928995,-0.11834319526627218,-0.46745562130177515,-0.40828402366863903,-0.6449704142011834,-0.6331360946745562,-0.7218934911242604,0.0,-0.514792899408284,-0.4911242603550296,-0.7337278106508875,-0.7810650887573964,-0.8520710059171598,-1.0,-0.9408284023668639,-0.15384615384615385,-0.40828402366863903,-0.7100591715976331,-0.6568047337278107,-0.6272189349112426,-0.6035502958579881,-0.46745562130177515,-0.5266272189349113,-0.3254437869822485,-0.30177514792899407,-0.8224852071005917,-0.5621301775147929,-0.727810650887574,-0.5029585798816568,-0.5621301775147929,-0.42011834319526625,-0.4911242603550296,-0.20118343195266272,-0.8579881656804734,-0.4378698224852071,-0.7751479289940828,-0.40828402366863903,-0.6331360946745562,-0.3431952662721893
0.0,0.0,0.03488372093023256,-0.22093023255813954,-0.12209302325581395,-0.48255813953488375,-0.4186046511627907,-0.6511627906976745,-0.6511627906976745,-0.7383720930232558,0.0,-0.5348837209302325,-0.5,-0.7558139534883721,-0.7732558139534884,-0.8662790697674418,-1.0,-0.9476744186046512,-0.1569767441860465,-0.4186046511627907,-0.7093023255813954,-0.6627906976744186,-0.6162790697674418,-0.5988372093023255,-0.4476744186046512,-0.5232558139534884,-0.313953488372093,-0.3081395348837209,-0.8197674418604651,-0.563953488372093,-0.7151162790697675,-0.4941860465116279,-0.5465116279069767,-0.4186046511627907,-0.47674418604651164,-0.19767441860465115,-0.8488372093023255,-0.42441860465116277,-0.7558139534883721,-0.3953488372093023,-0.622093023255814,-0.3372093023255814
0.0,0.0,0.040697674418604654,-0.23837209302325582,-0.11046511627906977,-0.5058139534883721,-0.38372093023255816,-0.686046511627907,-0.6104651162790697,-0.7616279069767442,0.0,-0.5813953488372093,-0.4941860465116279,-0.8023255813953488,-0.7674418604651163,-0.9127906976744186,-0.9883720930232558,-1.0,-0.1511627906976744,-0.45930232558139533,-0.7093023255813954,-0.6918604651162791,-0.627906976744186,-0.622093023255814,-0.45930232558139533,-0.5523255813953488,-0.31976744186046513,-0.3430232558139535,-0.813953488372093,-0.5813953488372093,-0.7209302325581395,-0.5174418604651163,-0.5523255813953488,-0.436046511627907,-0.48255813953488375,-0.22093023255813954,-0.8488372093023255,-0.4476744186046512,-0.7674418604651163,-0.4127906976744186,-0.6337209302325582,-0.3546511627906977
