WRISTX,WRISTY,THUMB_CMCX,THUMB_CMCY,THUMB_MCPX,THUMB_MCPY,THUMB_IPX,THUMB_IPY,THUMB_TIPX,THUMB_TIPY,INDEX_FINGER_MCPX,INDEX_FINGER_MCPY,INDEX_FINGER_PIPX,INDEX_FINGER_PIPY,INDEX_FINGER_DIPX,INDEX_FINGER_DIPY,INDEX_FINGER_TIPX,INDEX_FINGER_TIPY,MIDDLE_FINGER_MCPX,MIDDLE_FINGER_MCPY,MIDDLE_FINGER_PIPX,MIDDLE_FINGER_PIPY,MIDDLE_FINGER_DIPX,MIDDLE_FINGER_DIPY,MIDDLE_FINGER_TIPX,MIDDLE_FINGER_TIPY,RING_FINGER_MCPX,RING_FINGER_MCPY,RING_FINGER_PIPX,RING_FINGER_PIPY,RING_FINGER_DIPX,RING_FINGER_DIPY,RING_FINGER_TIPX,RING_FINGER_TIPY,PINKY_MCPX,PINKY_MCPY,PINKY_PIPX,PINKY_PIPY,PINKY_DIPX,PINKY_DIPY,PINKY_TIPX,PINKY_TIPY
0.0,0.0,0.04265402843601896,-0.22748815165876776,-0.10426540284360189,-0.43601895734597157,-0.3981042654028436,-0.5260663507109005,-0.6161137440758294,-0.5260663507109005,0.0,-0.4976303317535545,-0.41232227488151657,-0.6872037914691943,-0.6445497630331753,-0.7819905213270142,-0.8246445497630331,-0.8578199052132701,-0.12796208530805686,-0.3696682464454976,-0.5497630331753555,-0.5971563981042654,-0.7962085308056872,-0.7393364928909952,-1.0,-0.8388625592417062,-0.2843601895734597,-0.2559241706161137,-0.6824644549763034,-0.4928909952606635,-0.5971563981042654,-0.46445497630331756,-0.4834123222748815,-0.4075829383886256,-0.4312796208530806,-0.16113744075829384,-0.6872037914691943,-0.3696682464454976,-0.6066350710900474,-0.3744075829383886,-0.5023696682464455,-0.3459715639810427
0.0,0.0,0.037383177570093455,-0.22897196261682243,-0.11214953271028037,-0.43457943925233644,-0.40654205607476634,-0.5093457943925234,-0.6214953271028038,-0.5093457943925234,0.0,-0.4953271028037383,-0.4158878504672897,-0.677570093457944,-0.6448598130841121,-0.7710280373831776,-0.822429906542056,-0.8457943925233645,-0.13551401869158877,-0.3644859813084112,-0.5467289719626168,-0.5887850467289719,-0.8037383177570093,-0.7289719626168224,-1.0,-0.8271028037383178,-0.2850467289719626,-0.2523364485981308,-0.6822429906542056,-0.48130841121495327,-0.5887850467289719,-0.4532710280373832,-0.4719626168224299,-0.397196261682243,-0.42990654205607476,-0.1542056074766355,-0.6869158878504673,-0.35514018691588783,-0.6074766355140186,-0.3644859813084112,-0.5046728971962616,-0.3411214953271028
0.0,0.0,0.04225352112676056,-0.22065727699530516,-0.11267605633802817,-0.4272300469483568,-0.4084507042253521,-0.5023474178403756,-0.6244131455399061,-0.5117370892018779,0.0,-0.48826291079812206,-0.4131455399061033,-0.6807511737089202,-0.647887323943662,-0.7699530516431925,-0.8262910798122066,-0.8497652582159625,-0.13145539906103287,-0.3615023474178404,-0.5539906103286385,-0.5915492957746479,-0.8028169014084507,-0.7276995305164319,-1.0,-0.8309859154929577,-0.28169014084507044,-0.24413145539906103,-0.6713615023474179,-0.4788732394366197,-0.5868544600938967,-0.45539906103286387,-0.47417840375586856,-0.39906103286384975,-0.43661971830985913,-0.15023474178403756,-0.6807511737089202,-0.3568075117370892,-0.6150234741784038,-0.36619718309859156,-0.5117370892018779,-0.3427230046948357
0.0,0.0,0.03773584905660377,-0.22641509433962265,-0.11320754716981132,-0.42452830188679247,-0.41509433962264153,-0.5094339622641509,-0.6320754716981132,-0.5047169811320755,0.0,-0.4858490566037736,-0.41509433962264153,-0.6792452830188679,-0.6462264150943396,-0.7688679245283019,-0.8207547169811321,-0.8443396226415094,-0.12735849056603774,-0.35377358490566035,-0.5471698113207547,-0.589622641509434,-0.7971698113207547,-0.7311320754716981,-1.0,-0.8349056603773585,-0.28773584905660377,-0.24528301886792453,-0.6745283018867925,-0.47641509433962265,-0.5849056603773585,-0.45754716981132076,-0.4716981132075472,-0.39622641509433965,-0.44339622641509435,-0.1509433962264151,-0.6886792452830188,-0.3584905660377358,-0.6179245283018868,-0.36792452830188677,-0.5141509433962265,-0.3443396226415094
0.0,0.0,0.03773584905660377,-0.22641509433962265,-0.11320754716981132,-0.42924528301886794,-0.419811320754717,-0.5047169811320755,-0.6367924528301887,-0.5094339622641509,0.0,-0.49056603773584906,-0.41509433962264153,-0.6839622641509434,-0.6462264150943396,-0.7735849056603774,-0.8254716981132075,-0.8490566037735849,-0.12735849056603774,-0.3584905660377358,-0.5518867924528302,-0.589622641509434,-0.8066037735849056,-0.7311320754716981,-1.0,-0.8349056603773585,-0.2830188679245283,-0.24528301886792453,-0.6745283018867925,-0.47641509433962265,-0.5801886792452831,-0.4528301886792453,-0.4716981132075472,-0.4009433962264151,-0.4339622641509434,-0.1509433962264151,-0.6886792452830188,-0.3584905660377358,-0.6179245283018868,-0.36792452830188677,-0.5188679245283019,-0.3443396226415094
0.0,0.0,0.04716981132075472,-0.22641509433962265,-0.10377358490566038,-0.4339622641509434,-0.41037735849056606,-0.5141509433962265,-0.6320754716981132,-0.5188679245283019,0.0,-0.4858490566037736,-0.41509433962264153,-0.6839622641509434,-0.6462264150943396,-0.7783018867924528,-0.8207547169811321,-0.8584905660377359,-0.13679245283018868,-0.3632075471698113,-0.5566037735849056,-0.5943396226415094,-0.8066037735849056,-0.7405660377358491,-1.0,-0.8349056603773585,-0.29245283018867924,-0.25,-0.6792452830188679,-0.4858490566037736,-0.589622641509434,-0.46226415094339623,-0.4811320754716981,-0.4056603773584906,-0.44339622641509435,-0.16037735849056603,-0.6886792452830188,-0.36792452830188677,-0.6179245283018868,-0.37735849056603776,-0.5188679245283019,-0.35377358490566035
0.0,0.0,0.04672897196261682,-0.2336448598130841,-0.102803738317757,-0.4392523364485981,-0.40186915887850466,-0.5186915887850467,-0.6214953271028038,-0.5233644859813084,0.0,-0.4953271028037383,-0.4158878504672897,-0.6869158878504673,-0.6448598130841121,-0.7757009345794392,-0.822429906542056,-0.8551401869158879,-0.13551401869158877,-0.3644859813084112,-0.5560747663551402,-0.5934579439252337,-0.8037383177570093,-0.7383177570093458,-1.0,-0.8364485981308412,-0.2803738317757009,-0.24766355140186916,-0.677570093457944,-0.48598130841121495,-0.5934579439252337,-0.4672897196261682,-0.4766355140186916,-0.40654205607476634,-0.42990654205607476,-0.1542056074766355,-0.6822429906542056,-0.3644859813084112,-0.6074766355140186,-0.3691588785046729,-0.5,-0.34579439252336447
0.0,0.0,0.04205607476635514,-0.22897196261682243,-0.11214953271028037,-0.43457943925233644,-0.4205607476635514,-0.514018691588785,-0.6355140186915887,-0.5093457943925234,0.0,-0.49065420560747663,-0.4158878504672897,-0.6822429906542056,-0.6448598130841121,-0.7757009345794392,-0.822429906542056,-0.8457943925233645,-0.1308411214953271,-0.3644859813084112,-0.5560747663551402,-0.5981308411214953,-0.8037383177570093,-0.7336448598130841,-1.0,-0.8364485981308412,-0.2850467289719626,-0.24766355140186916,-0.677570093457944,-0.48598130841121495,-0.5841121495327103,-0.45794392523364486,-0.4672897196261682,-0.397196261682243,-0.43457943925233644,-0.1542056074766355,-0.6822429906542056,-0.3598130841121495,-0.6074766355140186,-0.3644859813084112,-0.5046728971962616,-0.3364485981308411
0.0,0.0,0.047619047619047616,-0.22857142857142856,-0.1,-0.43333333333333335,-0.40476190476190477,-0.5142857142857142,-0.6238095238095238,-0.5095238095238095,0.0,-0.49047619047619045,-0.41904761904761906,-0.6857142857142857,-0.6476190476190476,-0.7761904761904762,-0.8285714285714286,-0.8571428571428571,-0.12857142857142856,-0.35714285714285715,-0.5523809523809524,-0.5952380952380952,-0.8047619047619048,-0.7380952380952381,-1.0,-0.8380952380952381,-0.2857142857142857,-0.24761904761904763,-0.6904761904761905,-0.49047619047619045,-0.6095238095238096,-0.4666666666666667,-0.5,-0.41904761904761906,-0.44285714285714284,-0.1523809523809524,-0.6904761904761905,-0.3619047619047619,-0.6190476190476191,-0.3761904761904762,-0.5238095238095238,-0.3619047619047619
0.0,0.0,0.04784688995215311,-0.22966507177033493,-0.09569377990430622,-0.4354066985645933,-0.41148325358851673,-0.5119617224880383,-0.6363636363636364,-0.5119617224880383,0.0,-0.49760765550239233,-0.41626794258373206,-0.6889952153110048,-0.6507177033492823,-0.784688995215311,-0.8277511961722488,-0.861244019138756,-0.1291866028708134,-0.3684210526315789,-0.5502392344497608,-0.6028708133971292,-0.7990430622009569,-0.7416267942583732,-1.0,-0.84688995215311,-0.28708133971291866,-0.24880382775119617,-0.6842105263157895,-0.4880382775119617,-0.6028708133971292,-0.46411483253588515,-0.48325358851674644,-0.40669856459330145,-0.44019138755980863,-0.15789473684210525,-0.6889952153110048,-0.36363636363636365,-0.6124401913875598,-0.37320574162679426,-0.507177033492823,-0.3492822966507177
0.0,0.0,0.04716981132075472,-0.22169811320754718,-0.10849056603773585,-0.42452830188679247,-0.41509433962264153,-0.5,-0.6273584905660378,-0.49528301886792453,0.0,-0.4811320754716981,-0.41509433962264153,-0.6698113207547169,-0.6415094339622641,-0.7594339622641509,-0.8207547169811321,-0.839622641509434,-0.1320754716981132,-0.35377358490566035,-0.5518867924528302,-0.5849056603773585,-0.8018867924528302,-0.7216981132075472,-1.0,-0.8254716981132075,-0.2830188679245283,-0.24528301886792453,-0.6698113207547169,-0.4716981132075472,-0.5801886792452831,-0.4481132075471698,-0.4669811320754717,-0.39622641509433965,-0.4386792452830189,-0.1509433962264151,-0.6792452830188679,-0.35377358490566035,-0.6037735849056604,-0.3632075471698113,-0.5047169811320755,-0.33962264150943394
0.0,0.0,0.052132701421800945,-0.22748815165876776,-0.0947867298578199,-0.4312796208530806,-0.3981042654028436,-0.5118483412322274,-0.6208530805687204,-0.5118483412322274,0.0,-0.4834123222748815,-0.41706161137440756,-0.6777251184834123,-0.6492890995260664,-0.7725118483412322,-0.8293838862559242,-0.8436018957345972,-0.13270142180094788,-0.36018957345971564,-0.5545023696682464,-0.5876777251184834,-0.8009478672985783,-0.7251184834123223,-1.0,-0.8293838862559242,-0.2890995260663507,-0.24644549763033174,-0.6919431279620853,-0.4834123222748815,-0.6066350710900474,-0.4597156398104265,-0.4928909952606635,-0.4075829383886256,-0.44075829383886256,-0.15639810426540285,-0.6919431279620853,-0.36018957345971564,-0.6208530805687204,-0.3744075829383886,-0.5118483412322274,-0.35545023696682465
0.0,0.0,0.0380952380952381,-0.21904761904761905,-0.10476190476190476,-0.4142857142857143,-0.40476190476190477,-0.5,-0.6238095238095238,-0.5095238095238095,0.0,-0.4666666666666667,-0.4142857142857143,-0.6619047619047619,-0.6428571428571429,-0.7571428571428571,-0.819047619047619,-0.8333333333333334,-0.12857142857142856,-0.34285714285714286,-0.5476190476190477,-0.5761904761904761,-0.8,-0.719047619047619,-1.0,-0.819047619047619,-0.2857142857142857,-0.23809523809523808,-0.680952380952381,-0.47619047619047616,-0.5952380952380952,-0.44761904761904764,-0.4857142857142857,-0.3952380952380952,-0.44285714285714284,-0.1523809523809524,-0.6952380952380952,-0.3619047619047619,-0.6238095238095238,-0.37142857142857144,-0.5238095238095238,-0.3523809523809524
0.0,0.0,0.046948356807511735,-0.2112676056338028,-0.11267605633802817,-0.40375586854460094,-0.4225352112676056,-0.4835680751173709,-0.6431924882629108,-0.49295774647887325,0.0,-0.45539906103286387,-0.4131455399061033,-0.647887323943662,-0.647887323943662,-0.7370892018779343,-0.8309859154929577,-0.8169014084507042,-0.13145539906103287,-0.3333333333333333,-0.5492957746478874,-0.5633802816901409,-0.8028169014084507,-0.6995305164319249,-1.0,-0.7934272300469484,-0.28169014084507044,-0.2300469483568075,-0.6619718309859155,-0.45539906103286387,-0.5821596244131455,-0.43661971830985913,-0.4788732394366197,-0.38967136150234744,-0.431924882629108,-0.14553990610328638,-0.676056338028169,-0.3380281690140845,-0.6244131455399061,-0.3568075117370892,-0.539906103286385,-0.3474178403755869
0.0,0.0,0.04265402843601896,-0.2132701421800948,-0.11374407582938388,-0.41232227488151657,-0.4218009478672986,-0.4881516587677725,-0.6445497630331753,-0.4976303317535545,0.0,-0.4597156398104265,-0.4218009478672986,-0.6492890995260664,-0.6540284360189573,-0.7440758293838863,-0.8293838862559242,-0.8151658767772512,-0.13270142180094788,-0.33649289099526064,-0.5545023696682464,-0.5639810426540285,-0.8056872037914692,-0.7014218009478673,-1.0,-0.8009478672985783,-0.2843601895734597,-0.23696682464454977,-0.6729857819905213,-0.46445497630331756,-0.5924170616113744,-0.44075829383886256,-0.4834123222748815,-0.3886255924170616,-0.43601895734597157,-0.14691943127962084,-0.6872037914691943,-0.3459715639810427,-0.6208530805687204,-0.36018957345971564,-0.5260663507109005,-0.3412322274881517
0.0,0.0,0.04672897196261682,-0.21495327102803738,-0.10747663551401869,-0.411214953271028,-0.411214953271028,-0.48598130841121495,-0.6261682242990654,-0.48130841121495327,0.0,-0.46261682242990654,-0.411214953271028,-0.6448598130841121,-0.6448598130841121,-0.7383177570093458,-0.8271028037383178,-0.8084112149532711,-0.1308411214953271,-0.3411214953271028,-0.5467289719626168,-0.5607476635514018,-0.8037383177570093,-0.6962616822429907,-1.0,-0.7897196261682243,-0.2757009345794392,-0.2336448598130841,-0.6682242990654206,-0.45794392523364486,-0.5794392523364486,-0.4392523364485981,-0.46261682242990654,-0.38317757009345793,-0.4252336448598131,-0.14485981308411214,-0.677570093457944,-0.3411214953271028,-0.6074766355140186,-0.35514018691588783,-0.5046728971962616,-0.32710280373831774
0.0,0.0,0.04205607476635514,-0.2102803738317757,-0.11214953271028037,-0.397196261682243,-0.4205607476635514,-0.4719626168224299,-0.6448598130841121,-0.48130841121495327,0.0,-0.4439252336448598,-0.4158878504672897,-0.6308411214953271,-0.6495327102803738,-0.719626168224299,-0.8271028037383178,-0.794392523364486,-0.1308411214953271,-0.32710280373831774,-0.5560747663551402,-0.5467289719626168,-0.8037383177570093,-0.6822429906542056,-1.0,-0.780373831775701,-0.2803738317757009,-0.22429906542056074,-0.6588785046728972,-0.4439252336448598,-0.5841121495327103,-0.42990654205607476,-0.48598130841121495,-0.3878504672897196,-0.42990654205607476,-0.14018691588785046,-0.677570093457944,-0.3364485981308411,-0.6308411214953271,-0.3598130841121495,-0.5514018691588785,-0.35046728971962615
0.0,0.0,0.051643192488262914,-0.20657276995305165,-0.10328638497652583,-0.39906103286384975,-0.40375586854460094,-0.4835680751173709,-0.6244131455399061,-0.49295774647887325,0.0,-0.431924882629108,-0.41784037558685444,-0.6197183098591549,-0.6525821596244131,-0.7136150234741784,-0.8262910798122066,-0.7887323943661971,-0.13615023474178403,-0.3145539906103286,-0.5586854460093896,-0.5352112676056338,-0.8028169014084507,-0.6713615023474179,-1.0,-0.7699530516431925,-0.29107981220657275,-0.215962441314554,-0.676056338028169,-0.4460093896713615,-0.596244131455399,-0.43661971830985913,-0.4835680751173709,-0.38967136150234744,-0.43661971830985913,-0.13615023474178403,-0.6901408450704225,-0.3427230046948357,-0.6244131455399061,-0.36619718309859156,-0.5305164319248826,-0.3474178403755869
0.0,0.0,0.051643192488262914,-0.20657276995305165,-0.09859154929577464,-0.39906103286384975,-0.39436619718309857,-0.4835680751173709,-0.6103286384976526,-0.49765258215962443,0.0,-0.431924882629108,-0.4225352112676056,-0.6244131455399061,-0.6572769953051644,-0.7136150234741784,-0.8356807511737089,-0.7887323943661971,-0.13615023474178403,-0.3145539906103286,-0.5633802816901409,-0.5352112676056338,-0.812206572769953,-0.6713615023474179,-1.0,-0.7652582159624414,-0.29107981220657275,-0.215962441314554,-0.676056338028169,-0.4460093896713615,-0.596244131455399,-0.43661971830985913,-0.48826291079812206,-0.38967136150234744,-0.4413145539906103,-0.14084507042253522,-0.6901408450704225,-0.3427230046948357,-0.6197183098591549,-0.3615023474178404,-0.5211267605633803,-0.3427230046948357
0.0,0.0,0.05238095238095238,-0.20476190476190476,-0.1,-0.4,-0.4095238095238095,-0.4857142857142857,-0.6333333333333333,-0.49523809523809526,0.0,-0.43333333333333335,-0.4238095238095238,-0.6285714285714286,-0.6571428571428571,-0.719047619047619,-0.8333333333333334,-0.7952380952380952,-0.13333333333333333,-0.319047619047619,-0.5619047619047619,-0.5476190476190477,-0.8047619047619048,-0.6857142857142857,-1.0,-0.780952380952381,-0.2857142857142857,-0.21904761904761905,-0.6904761904761905,-0.46190476190476193,-0.6,-0.44285714285714284,-0.4857142857142857,-0.3904761904761905,-0.44285714285714284,-0.14285714285714285,-0.6952380952380952,-0.3523809523809524,-0.6142857142857143,-0.36666666666666664,-0.5142857142857142,-0.3380952380952381
0.0,0.0,0.04672897196261682,-0.205607476635514,-0.10747663551401869,-0.3925233644859813,-0.4158878504672897,-0.4719626168224299,-0.6355140186915887,-0.48130841121495327,0.0,-0.4392523364485981,-0.4205607476635514,-0.6214953271028038,-0.6495327102803738,-0.7149532710280374,-0.8317757009345794,-0.7897196261682243,-0.13551401869158877,-0.32242990654205606,-0.5560747663551402,-0.5420560747663551,-0.8037383177570093,-0.677570093457944,-1.0,-0.7757009345794392,-0.2850467289719626,-0.22429906542056074,-0.6728971962616822,-0.4485981308411215,-0.5794392523364486,-0.4252336448598131,-0.4672897196261682,-0.37383177570093457,-0.43457943925233644,-0.14018691588785046,-0.6869158878504673,-0.34579439252336447,-0.6074766355140186,-0.35514018691588783,-0.5046728971962616,-0.32710280373831774
0.0,0.0,0.046511627906976744,-0.2,-0.10697674418604651,-0.386046511627907,-0.413953488372093,-0.46511627906976744,-0.6325581395348837,-0.4697674418604651,0.0,-0.4325581395348837,-0.413953488372093,-0.6139534883720931,-0.6465116279069767,-0.7023255813953488,-0.8232558139534883,-0.7813953488372093,-0.12558139534883722,-0.31627906976744186,-0.5534883720930233,-0.5348837209302325,-0.8,-0.6744186046511628,-1.0,-0.7674418604651163,-0.27906976744186046,-0.21395348837209302,-0.6697674418604651,-0.44651162790697674,-0.5813953488372093,-0.42790697674418604,-0.46511627906976744,-0.3767441860465116,-0.4325581395348837,-0.13488372093023257,-0.6790697674418604,-0.34418604651162793,-0.6046511627906976,-0.35348837209302325,-0.5023255813953489,-0.3302325581395349
